"Date","Price","Open","High","Low","Vol.","Change %"
"06/10/2019","14.713","15.050","15.075","14.700","13.26K","-2.61%"
"06/07/2019","15.107","14.965","15.225","14.920","14.38K","0.86%"
"06/06/2019","14.978","14.860","15.065","14.800","7.31K","0.78%"
"06/05/2019","14.862","14.905","15.115","14.825","8.64K","0.11%"
"06/04/2019","14.845","14.855","14.915","14.725","7.77K","0.18%"
"06/03/2019","14.819","14.660","14.905","14.640","9.13K","1.18%"
"05/31/2019","14.646","14.575","14.750","14.540","6.47K","0.53%"
"05/30/2019","14.569","14.475","14.630","14.420","3.70K","0.56%"
"05/29/2019","14.488","14.415","14.525","14.410","5.41K","0.60%"
"05/28/2019","14.401","14.630","14.690","14.350","3.30K","0.57%"
"05/27/2019","14.320","14.545","14.610","14.265","105.61K","-2.16%"
"05/24/2019","14.636","14.655","14.665","14.600","1.71K","-0.38%"
"05/23/2019","14.692","14.505","14.710","14.480","2.62K","1.14%"
"05/22/2019","14.527","14.500","14.555","14.455","1.78K","0.28%"
"05/21/2019","14.487","14.515","14.525","14.430","1.33K","-0.25%"
"05/20/2019","14.523","14.465","14.535","14.445","0.82K","0.39%"
"05/17/2019","14.466","14.595","14.615","14.465","1.81K","-1.02%"
"05/16/2019","14.615","14.860","14.895","14.595","1.87K","-1.84%"
"05/15/2019","14.889","14.885","14.930","14.850","1.12K","-0.02%"
"05/14/2019","14.892","14.870","14.935","14.825","2.22K","0.24%"
"05/13/2019","14.857","14.860","14.890","14.700","2.02K","-0.09%"
"05/10/2019","14.870","14.835","14.930","14.820","1.87K","0.11%"
"05/09/2019","14.853","14.940","14.940","14.790","3.52K","-0.61%"
"05/08/2019","14.944","15.010","15.060","14.925","2.75K","-0.43%"
"05/07/2019","15.009","15.000","15.020","14.895","2.68K","-0.01%"
"05/06/2019","15.010","15.045","15.070","14.860","1.17K","-0.35%"
"05/03/2019","15.062","14.720","15.070","14.690","1.65K","2.47%"
"05/02/2019","14.699","14.775","14.790","14.660","2.20K","-0.78%"
"05/01/2019","14.815","15.065","15.065","14.710","0.92K","-1.69%"
"04/30/2019","15.069","15.020","15.110","14.920","1.31K","0.33%"
"04/29/2019","15.019","15.195","15.195","14.995","0.58K","-0.46%"
"04/26/2019","15.088","14.955","15.120","14.925","52.26K","0.86%"
"04/25/2019","14.960","14.995","15.060","14.895","34.20K","-0.24%"
"04/24/2019","14.996","14.865","15.035","14.820","32.45K","0.88%"
"04/23/2019","14.865","15.060","15.080","14.775","36.52K","-1.28%"
"04/22/2019","15.058","15.060","15.120","15.035","22.96K","0.13%"
"04/18/2019","15.038","15.020","15.070","14.975","19.18K","0.13%"
"04/17/2019","15.018","15.035","15.135","14.960","22.22K","0.13%"
"04/16/2019","14.998","15.020","15.060","14.915","11.87K","-0.42%"
"04/15/2019","15.062","15.035","15.075","14.880","13.38K","0.06%"
"04/12/2019","15.053","15.005","15.155","14.990","8.92K","0.64%"
"04/11/2019","14.957","15.290","15.300","14.930","22.00K","-2.47%"
"04/10/2019","15.336","15.290","15.355","15.210","14.14K","0.21%"
"04/09/2019","15.304","15.315","15.400","15.270","14.24K","-0.03%"
"04/08/2019","15.308","15.170","15.365","15.170","10.24K","0.86%"
"04/05/2019","15.177","15.215","15.270","15.125","10.79K","0.01%"
"04/04/2019","15.175","15.190","15.235","14.955","9.37K","-0.13%"
"04/03/2019","15.194","15.175","15.250","15.095","4.43K","0.27%"
"04/02/2019","15.153","15.170","15.180","15.000","11.96K","-0.27%"
"04/01/2019","15.194","15.190","15.270","15.125","7.40K","-0.07%"
"03/29/2019","15.204","15.075","15.270","15.050","5.98K","0.92%"
"03/28/2019","15.065","15.370","15.410","15.045","5.07K","-2.12%"
"03/27/2019","15.392","15.520","15.570","15.350","1.96K","-0.84%"
"03/26/2019","15.522","15.625","15.635","15.490","3.44K","-0.88%"
"03/25/2019","15.660","15.525","15.675","15.485","3.07K","1.03%"
"03/22/2019","15.500","15.565","15.640","15.460","1.42K","-0.19%"
"03/21/2019","15.530","15.585","15.730","15.475","3.14K","0.77%"
"03/20/2019","15.411","15.460","15.650","15.365","2.31K","-0.36%"
"03/19/2019","15.466","15.445","15.540","15.420","1.95K","0.32%"
"03/18/2019","15.416","15.390","15.515","15.315","0.64K","-0.01%"
"03/15/2019","15.418","15.275","15.485","15.270","1.42K","1.02%"
"03/14/2019","15.263","15.545","15.545","15.235","2.21K","-1.85%"
"03/13/2019","15.550","15.545","15.635","15.535","2.31K","0.28%"
"03/12/2019","15.506","15.415","15.580","15.415","2.73K","0.90%"
"03/11/2019","15.367","15.405","15.450","15.320","2.10K","-0.49%"
"03/08/2019","15.442","15.130","15.480","15.120","2.13K","2.04%"
"03/07/2019","15.133","15.180","15.220","15.080","4.02K","-0.30%"
"03/06/2019","15.179","15.235","15.260","15.155","2.82K","-0.14%"
"03/05/2019","15.200","15.200","15.255","15.155","1.71K","0.01%"
"03/04/2019","15.199","15.320","15.380","15.175","2.93K","-0.98%"
"03/01/2019","15.350","15.750","15.755","15.255","2.91K","-2.42%"
"02/28/2019","15.730","15.865","15.960","15.700","1.41K","-0.84%"
"02/27/2019","15.863","16.090","16.090","15.840","2.55K","-0.40%"
"02/26/2019","15.926","15.940","15.990","15.835","38.50K","-0.01%"
"02/25/2019","15.928","15.980","16.060","15.905","34.57K","-0.52%"
"02/22/2019","16.012","15.860","16.035","15.855","31.84K","0.67%"
"02/21/2019","15.906","16.160","16.175","15.850","42.16K","-2.30%"
"02/20/2019","16.281","16.070","16.295","16.035","41.69K","1.33%"
"02/19/2019","16.067","15.860","16.075","15.820","35.71K","0.63%"
"02/18/2019","15.967","15.785","15.980","15.715","115.09K","0.80%"
"02/15/2019","15.840","15.680","15.870","15.625","19.62K","1.40%"
"02/14/2019","15.622","15.670","15.740","15.545","10.47K","-0.80%"
"02/13/2019","15.748","15.795","15.890","15.620","15.26K","-0.25%"
"02/12/2019","15.788","15.790","15.920","15.745","15.88K","0.00%"
"02/11/2019","15.788","15.920","15.925","15.755","12.55K","-0.75%"
"02/08/2019","15.907","15.825","15.955","15.755","10.23K","0.61%"
"02/07/2019","15.811","15.775","15.845","15.740","12.71K","0.07%"
"02/06/2019","15.800","15.950","15.950","15.740","9.38K","-0.85%"
"02/05/2019","15.935","15.975","16.020","15.915","5.35K","-0.31%"
"02/04/2019","15.984","16.000","16.015","15.785","9.81K","-0.26%"
"02/01/2019","16.026","16.170","16.170","15.995","7.50K","-0.87%"
"01/31/2019","16.166","16.160","16.290","16.100","4.85K","0.91%"
"01/30/2019","16.021","15.940","16.210","15.925","5.42K","0.55%"
"01/29/2019","15.933","15.855","16.015","15.820","3.34K","0.47%"
"01/28/2019","15.858","15.855","15.910","15.705","3.00K","0.42%"
"01/25/2019","15.791","15.415","15.860","15.415","4.01K","2.59%"
"01/24/2019","15.392","15.485","15.485","15.345","1.65K","-0.51%"
"01/23/2019","15.471","15.440","15.530","15.370","1.71K","0.36%"
"01/22/2019","15.415","15.465","15.465","15.280","3.35K","0.59%"
"01/21/2019","15.325","15.365","15.375","15.195","82.30K","-1.06%"
"01/18/2019","15.489","15.650","15.690","15.435","1.75K","-0.89%"
"01/17/2019","15.628","15.720","15.735","15.580","0.97K","-0.64%"
"01/16/2019","15.729","15.720","15.765","15.625","1.34K","0.11%"
"01/15/2019","15.711","15.775","15.825","15.680","2.34K","-0.44%"
"01/14/2019","15.781","15.735","15.790","15.690","2.86K","0.19%"
"01/11/2019","15.751","15.720","15.860","15.695","3.39K","0.08%"
"01/10/2019","15.739","15.885","15.930","15.685","2.86K","-0.58%"
"01/09/2019","15.831","15.820","15.915","15.730","5.14K","0.16%"
"01/08/2019","15.806","15.790","15.830","15.660","3.98K","-0.25%"
"01/07/2019","15.846","15.895","15.960","15.770","0.86K","-0.19%"
"01/04/2019","15.876","15.890","16.040","15.735","2.64K","-0.06%"
"01/03/2019","15.885","15.715","15.895","15.645","2.90K","0.95%"
"01/02/2019","15.735","15.620","15.755","15.475","1.53K","0.70%"
"12/31/2018","15.626","15.545","15.660","15.480","2.53K","0.68%"
"12/28/2018","15.521","15.390","15.535","15.385","1.86K","1.38%"
"12/27/2018","15.310","15.115","15.335","15.005","78.86K","1.24%"
"12/26/2018","15.123","14.875","15.250","14.780","76.66K","2.04%"
"12/24/2018","14.820","14.735","14.875","14.715","30.11K","0.80%"
"12/21/2018","14.702","14.840","14.860","14.665","52.33K","-1.12%"
"12/20/2018","14.869","14.680","14.915","14.620","76.60K","0.34%"
"12/19/2018","14.818","14.705","14.900","14.615","70.30K","0.80%"
"12/18/2018","14.701","14.735","14.790","14.680","45.55K","-0.39%"
"12/17/2018","14.759","14.655","14.775","14.620","42.58K","0.83%"
"12/14/2018","14.637","14.830","14.850","14.560","66.41K","-1.47%"
"12/13/2018","14.855","14.860","14.900","14.765","50.19K","0.03%"
"12/12/2018","14.851","14.650","14.895","14.630","65.80K","1.52%"
"12/11/2018","14.628","14.630","14.820","14.605","75.44K","0.16%"
"12/10/2018","14.605","14.735","14.735","14.565","53.62K","-0.62%"
"12/07/2018","14.696","14.550","14.735","14.510","65.07K","1.29%"
"12/06/2018","14.509","14.585","14.590","14.415","64.48K","-0.50%"
"12/05/2018","14.582","14.605","14.620","14.490","32.86K","-0.40%"
"12/04/2018","14.640","14.500","14.745","14.460","76.61K","0.97%"
"12/03/2018","14.499","14.335","14.645","14.280","96.84K","1.98%"
"11/30/2018","14.217","14.375","14.410","14.115","78.67K","-1.28%"
"11/29/2018","14.402","14.420","14.470","14.340","78.09K","-0.37%"
"11/28/2018","14.455","14.240","14.490","14.205","60.28K","1.65%"
"11/27/2018","14.221","14.335","14.405","14.185","41.22K","-0.85%"
"11/26/2018","14.343","14.420","14.545","14.320","44.14K","-0.17%"
"11/23/2018","14.367","14.610","14.645","14.285","35.63K","0.87%"
"11/22/2018","14.243","14.460","14.485","14.165","101.36K","-2.61%"
"11/21/2018","14.625","14.440","14.660","14.380","21.11K","1.64%"
"11/20/2018","14.389","14.535","14.595","14.330","36.25K","-0.95%"
"11/19/2018","14.527","14.525","14.545","14.450","15.16K","0.12%"
"11/16/2018","14.509","14.385","14.525","14.340","15.52K","0.85%"
"11/15/2018","14.386","14.225","14.455","14.195","11.62K","1.29%"
"11/14/2018","14.203","14.095","14.290","13.985","10.94K","0.74%"
"11/13/2018","14.098","14.105","14.205","14.045","11.67K","-0.25%"
"11/12/2018","14.134","14.250","14.305","14.080","11.89K","-0.89%"
"11/09/2018","14.261","14.545","14.545","14.205","15.29K","-1.97%"
"11/08/2018","14.547","14.700","14.700","14.495","13.38K","-1.00%"
"11/07/2018","14.694","14.660","14.845","14.600","11.38K","0.48%"
"11/06/2018","14.624","14.770","14.830","14.610","6.64K","-1.00%"
"11/05/2018","14.771","14.870","14.890","14.725","5.19K","-0.72%"
"11/02/2018","14.878","14.895","15.040","14.785","6.01K","-0.13%"
"11/01/2018","14.898","14.370","14.945","14.370","7.62K","3.47%"
"10/31/2018","14.399","14.590","14.590","14.355","4.36K","-1.25%"
"10/30/2018","14.581","14.580","14.635","14.500","2.76K","0.67%"
"10/29/2018","14.484","14.705","14.715","14.515","0.12K","-1.76%"
"10/26/2018","14.744","14.715","14.775","14.675","0.13K","0.48%"
"10/25/2018","14.673","14.840","14.840","14.695","0.07K","-0.31%"
"10/24/2018","14.718","14.820","14.865","14.735","0.06K","-0.79%"
"10/23/2018","14.835","14.605","14.875","14.605","0.15K","1.42%"
"10/22/2018","14.627","14.700","14.720","14.610","0.02K","-0.42%"
"10/19/2018","14.689","14.675","14.780","14.675","0.08K","0.31%"
"10/18/2018","14.644","14.520","14.680","14.520","0.01K","-0.41%"
"10/17/2018","14.704","14.770","14.780","14.695","0.02K","-0.26%"
"10/16/2018","14.742","14.730","14.840","14.720","0.04K","-0.17%"
"10/15/2018","14.767","14.785","14.830","14.775","0.16K","0.61%"
"10/12/2018","14.678","14.630","14.630","14.620","0.02K","0.20%"
"10/11/2018","14.648","14.350","14.670","14.350","0.10K","1.96%"
"10/10/2018","14.367","14.400","14.400","14.340","0.06K","-0.51%"
"10/09/2018","14.440","14.475","14.475","14.475","0.08K","0.49%"
"10/08/2018","14.369","14.585","14.585","14.335","0.14K","-2.19%"
"10/05/2018","14.690","14.645","14.780","14.610","0.09K","0.42%"
"10/04/2018","14.629","14.670","14.820","14.605","0.05K","-0.54%"
"10/03/2018","14.708","14.780","14.810","14.710","0.06K","-0.15%"
"10/02/2018","14.730","14.610","14.970","14.550","0.02K","1.28%"
"10/01/2018","14.544","14.630","14.630","14.460","0.04K","-1.40%"
"09/28/2018","14.751","14.340","14.790","14.315","0.06K","2.97%"
"09/27/2018","14.326","14.420","14.485","14.280","0.03K","-0.52%"
"09/26/2018","14.401","14.500","14.545","14.340","88.58K","-0.63%"
"09/25/2018","14.493","14.295","14.595","14.250","97.95K","1.06%"
"09/24/2018","14.341","14.325","14.420","14.220","65.87K","-0.13%"
"09/21/2018","14.359","14.350","14.465","14.180","103.37K","0.38%"
"09/20/2018","14.305","14.285","14.385","14.210","87.10K","0.18%"
"09/19/2018","14.280","14.185","14.375","14.175","79.41K","0.67%"
"09/18/2018","14.185","14.230","14.265","14.105","69.08K","-0.27%"
"09/17/2018","14.223","14.095","14.285","14.065","56.91K","0.57%"
"09/14/2018","14.142","14.215","14.315","14.070","66.73K","-0.72%"
"09/13/2018","14.244","14.295","14.390","14.190","82.53K","-0.34%"
"09/12/2018","14.293","14.160","14.315","14.105","83.95K","0.99%"
"09/11/2018","14.153","14.200","14.265","13.965","81.31K","-0.20%"
"09/10/2018","14.181","14.160","14.285","14.110","54.12K","0.08%"
"09/07/2018","14.170","14.190","14.290","14.105","81.29K","-0.08%"
"09/06/2018","14.181","14.220","14.340","14.130","72.88K","-0.27%"
"09/05/2018","14.220","14.190","14.265","14.125","67.29K","0.28%"
"09/04/2018","14.180","14.575","14.590","14.035","141.42K","0.00%"
"09/03/2018","14.180","14.540","14.550","14.035","141.42K","-2.59%"
"08/31/2018","14.557","14.595","14.760","14.525","62.90K","-0.25%"
"08/30/2018","14.594","14.780","14.825","14.545","81.13K","-1.46%"
"08/29/2018","14.810","14.775","14.845","14.710","63.74K","-0.60%"
"08/28/2018","14.899","14.980","15.070","14.735","63.00K","-0.49%"
"08/27/2018","14.972","14.935","14.995","14.820","35.01K","0.48%"
"08/24/2018","14.901","14.575","14.960","14.555","42.81K","1.77%"
"08/23/2018","14.642","14.845","14.845","14.555","33.04K","-1.40%"
"08/22/2018","14.850","14.860","14.965","14.770","41.11K","-0.07%"
"08/21/2018","14.860","14.830","14.920","14.795","25.75K","0.66%"
"08/20/2018","14.762","14.845","14.920","14.720","19.75K","0.25%"
"08/17/2018","14.725","14.735","14.890","14.675","12.91K","-0.56%"
"08/16/2018","14.808","14.530","14.920","14.405","17.82K","1.78%"
"08/15/2018","14.549","15.155","15.165","14.445","23.68K","-3.97%"
"08/14/2018","15.150","15.095","15.200","15.080","9.93K","0.47%"
"08/13/2018","15.079","15.410","15.440","15.065","18.58K","-2.04%"
